328799406,-1172319222,108370,-36747,-37759,-37585
328799407,-1172319229,108500,-41869,-40754,-42246
328799328,-1172319094,108790,-45822,-48052,-48269
328799290,-1172318952,108310,-46042,-47168,-49100
328799300,-1172318922,108090,-46178,-46956,-49945
328799320,-1172318873,107270,-43944,-47990,-47800
328799225,-1172318693,121960,-35162,-37002,-37410
328798964,-1172318568,140380,-30674,-40286,-41598
328798624,-1172318616,140800,-33439,-40386,-43664
328798869,-1172318886,147310,-33443,-34750,-41293
328799137,-1172319021,149820,-37296,-41767,-38454
328799267,-1172319085,149880,-35095,-39758,-44727
328799933,-1172317534,150810,-34686,-41930,-39616
328800399,-1172316161,151050,-35075,-38826,-46120
328800972,-1172314667,150790,-34986,-36794,-42255
328801547,-1172313075,150600,-28545,-38701,-42145
328802560,-1172310544,150300,-31419,-38513,-39820
328803095,-1172309084,150300,-27691,-36752,-37930
328803710,-1172307573,150170,-27681,-33192,-36108
328804291,-1172305981,150400,-29502,-29418,-47134
328805263,-1172303406,150850,-32691,-28905,-38487
328805821,-1172301810,150670,-35442,-30376,-37029
328806409,-1172300337,150480,-36533,-31588,-32128
328807091,-1172298537,150390,-35820,-34714,-28156
328808090,-1172295935,150130,-43121,-39518,-36724
328808141,-1172294830,150400,-41758,-41304,-35252
328807389,-1172294051,150710,-44507,-44108,-34241
328806478,-1172293844,150230,-41847,-36534,-29294
328805301,-1172295183,149500,-37659,-34359,-27098
328804794,-1172296467,148850,-38068,-33167,-28287
328804127,-1172298327,149310,-34817,-32628,-34918
328803673,-1172299841,149230,-34124,-31444,-33845
328802758,-1172302392,148590,-34992,-26748,-29652
328802054,-1172303898,147950,-33538,-27576,-31029
328801362,-1172305506,147680,-32197,-34138,-33755
328800800,-1172306997,148250,-28275,-33500,-37607
328799857,-1172309576,148520,-28475,-30852,-39619
328799297,-1172311115,148310,-30402,-32926,-41654
328798723,-1172312665,148380,-31303,-36011,-44445
328798203,-1172314081,148230,-30711,-35748,-44311
328797265,-1172316696,148510,-41432,-45947,-47252
328796456,-1172317692,148900,-40445,-45001,-46415
328795554,-1172317577,149690,-39137,-45730,-46566
328794748,-1172316962,149740,-31326,-41948,-43006
328794636,-1172314957,149740,-31677,-38289,-44584
328795217,-1172313524,149490,-32195,-38184,-42968
328795907,-1172312035,149720,-34467,-36502,-40728
328796729,-1172310187,150230,-30138,-34750,-40048
328797725,-1172307706,150450,-28433,-32351,-39867
328798340,-1172306158,150820,-28838,-32915,-37392
328798886,-1172304595,151270,-29979,-30362,-35677
328799410,-1172303097,151210,-35799,-28138,-32747
328800361,-1172300545,151350,-33072,-27394,-32310
328800961,-1172298992,151680,-37188,-28230,-32920
328801470,-1172297526,151400,-34231,-29397,-31349
328802035,-1172296091,151410,-36108,-32285,-29017
328803011,-1172293520,150980,-45483,-40659,-35216
328803524,-1172292331,151420,-43555,-37183,-33523
328803772,-1172292001,151810,-42679,-38382,-34260
328803716,-1172292583,151520,-40732,-36091,-31518
328803189,-1172295015,149440,-37395,-32918,-29894
328802879,-1172296698,147870,-38066,-32038,-32964
328802511,-1172298355,147860,-36298,-31336,-31342
328802196,-1172299858,148870,-33865,-28559,-28894
328801688,-1172302702,150290,-31868,-28380,-32805
328801379,-1172304379,150100,-32496,-32333,-32239
328801086,-1172306034,150420,-29948,-33906,-33354
328800846,-1172307590,150200,-27540,-29956,-35238
328800380,-1172310224,149170,-30935,-30981,-39229
328800048,-1172312149,148980,-33881,-34475,-43050
328799782,-1172313667,148890,-30154,-36964,-43010
328799480,-1172315279,149300,-32307,-36702,-43923
328799312,-1172316943,149250,-29855,-42763,-41327
328799227,-1172317179,149200,-35934,-42096,-43592
328799263,-1172317502,147750,-32765,-40769,-45254
328799466,-1172317677,145940,-31761,-41076,-45946
328799647,-1172317527,142700,-31463,-37628,-40643
328799633,-1172317457,140460,-32644,-40095,-44894
328799607,-1172317418,138260,-33751,-41075,-44239
328799599,-1172317419,135730,-31987,-43768,-47258
328799634,-1172317410,131620,-29890,-40186,-44606
328799593,-1172317426,129340,-30702,-42609,-48546
328799573,-1172317444,127010,-32900,-46472,-44786
328799559,-1172317461,124670,-34260,-43886,-47026
328799525,-1172317462,120540,-32368,-42530,-47573
328799562,-1172317484,118010,-36532,-48940,-52007
328799555,-1172317489,114920,-34139,-45708,-48294
328799542,-1172317495,112210,-37336,-46168,-47903
328799555,-1172317517,108390,-42660,-45205,-48306
328799559,-1172317525,106230,-47040,-46828,-48580
328799586,-1172317512,106130,-45193,-45426,-48108
328799612,-1172317481,106780,-45630,-46134,-49449
328799641,-1172317464,108470,-45149,-48278,-49579
328799635,-1172317474,109130,-45162,-46746,-48883
328799622,-1172317485,108840,-45396,-46865,-49996
328799609,-1172317491,108660,-45380,-46143,-50355
328799557,-1172317538,107690,-45694,-48279,-50103
328799535,-1172317583,107190,-45366,-46051,-51075
328799519,-1172317603,107530,-42948,-43549,-47871
328799509,-1172317594,108090,-45562,-46227,-49306
