328798917,-1172319072,108420,-36316,-35958,-35404
328798915,-1172319076,108000,-37129,-38140,-38605
328798911,-1172319069,107540,-37094,-38263,-39610
328798908,-1172319058,107010,-36054,-35740,-38042
328798906,-1172319033,106580,-36266,-36609,-38422
328798901,-1172319019,106290,-36011,-34369,-37656
328798908,-1172319011,106310,-36889,-37873,-33709
328798922,-1172318819,107290,-37329,-38063,-40741
328798938,-1172318646,107410,-35005,-34059,-38810
328798945,-1172318654,107680,-34824,-35191,-33980
328798945,-1172318663,107480,-32854,-35470,-34849
328798951,-1172318665,107380,-35013,-35587,-24446
328798870,-1172318577,114020,-36992,-36753,-24002
328798731,-1172318527,117680,-38373,-39961,-26008
328798687,-1172318428,120240,-33741,-34665,-28893
328798563,-1172318285,127610,-34608,-35188,-34246
328798243,-1172317981,139790,-34678,-35440,-31329
328798016,-1172317854,146650,-35767,-35933,-27192
328797899,-1172317593,149260,-26128,-30593,-28488
328798048,-1172317006,148930,-28559,-30407,-27207
328798362,-1172315894,149070,-28763,-31826,-31758
328798570,-1172315260,149050,-28231,-29816,-30583
328798836,-1172314524,148900,-27925,-31845,-33879
328799207,-1172313542,149030,-26400,-31058,-31064
328799651,-1172312250,149050,-33686,-34689,-31452
328799915,-1172311487,149000,-30153,-33813,-30490
328800191,-1172310631,149040,-34679,-34527,-32384
328800453,-1172309858,149040,-38811,-38351,-34629
328800906,-1172308456,148870,-38324,-36353,-32392
328801210,-1172307594,149090,-35696,-35858,-32006
328801462,-1172306770,149260,-38050,-38272,-30632
328801670,-1172306002,149280,-35333,-34729,-34874
328801060,-1172305410,149170,-35484,-35178,-35849
328800501,-1172305079,148990,-35390,-35406,-36423
328799837,-1172304760,149230,-35895,-36699,-37023
328799415,-1172304851,149020,-37508,-36660,-36351
328799068,-1172305439,147930,-35264,-35287,-33799
328799183,-1172306225,142070,-31674,-34099,-33364
328799290,-1172306976,135120,-31088,-33882,-33896
328799377,-1172307654,129220,-37024,-36260,-33198
328799358,-1172308041,120350,-35321,-35707,-35460
328799352,-1172308178,116580,-34086,-37234,-33556
328799343,-1172308229,111630,-35740,-35960,-33386
328799341,-1172308278,108580,-35034,-35608,-37369
328799330,-1172308290,108690,-35380,-33827,-36689
328799265,-1172308343,109760,-38902,-38455,-37602
328799322,-1172308361,114330,-38427,-38686,-36441
328799189,-1172308662,115110,-39462,-39887,-34862
328799106,-1172310041,114690,-39728,-37492,-35001
328799162,-1172310991,115670,-35118,-32516,-32602
328799152,-1172312052,116520,-30296,-26814,-32700
328799166,-1172312840,115930,-34535,-41572,-32392
328799121,-1172314310,117250,-29656,-33530,-29464
328799143,-1172315169,117660,-34433,-35628,-31319
328799133,-1172315945,117990,-31973,-37869,-25088
328799119,-1172316472,117750,-37063,-37424,-23284
328799074,-1172317229,117860,-34441,-39680,-17300
328799083,-1172317355,116300,-35743,-38902,-15140
328799090,-1172317396,114110,-32738,-33902,-9830
328799152,-1172317355,114250,-30892,-31943,-10283
328799110,-1172317291,112060,-30935,-31784,-6849
328799125,-1172317295,109200,-36068,-35599,-5491
328799098,-1172317286,106620,-34488,-36020,-18645
328799111,-1172317285,105860,-35191,-34808,-18951
328799118,-1172317273,106010,-34693,-34020,-17582
328799126,-1172317262,105900,-33806,-33339,-16651
328799125,-1172317246,105580,-34828,-34775,-17248
328799110,-1172317234,105250,-34355,-33956,-15617
328799127,-1172317619,106290,-34415,-36647,-7011
328798897,-1172318361,106030,-34164,-35264,-14955
328798786,-1172318909,106660,-35108,-33475,-38240
328798648,-1172319126,110120,-34557,-35271,-28572
328798425,-1172319379,120760,-39360,-37428,-31922
328798359,-1172319431,124580,-39559,-40496,-34872
328798226,-1172319422,129260,-39440,-39043,-35375
328798171,-1172319364,130970,-38307,-38784,-33471
