328798186,-1172318970,106300,-37121,-37760,-37185
328798181,-1172318983,106270,-41450,-40059,-41522
328798199,-1172319020,106830,-43977,-42613,-46724
328798203,-1172318991,107260,-37314,-42810,-43877
328798168,-1172319020,107390,-35591,-42045,-44239
328798158,-1172319038,107850,-37094,-43956,-42667
328798140,-1172319064,108370,-34967,-41903,-43091
328798114,-1172318929,112420,-34577,-39432,-42020
328798069,-1172318862,127140,-37442,-39514,-39517
328797823,-1172318998,145450,-36468,-38423,-39759
328797798,-1172319275,154460,-37269,-38285,-37966
328797684,-1172319470,153490,-34830,-37943,-40049
328797846,-1172319401,152210,-33388,-38331,-40035
328798092,-1172318750,150440,-33353,-40165,-38788
328798487,-1172317707,150610,-34621,-39342,-40053
328798883,-1172316534,150760,-38933,-34764,-40640
328799369,-1172315087,150810,-34800,-35899,-33135
328799926,-1172313656,150150,-29963,-36868,-34918
328800588,-1172312050,149590,-38154,-36064,-47327
328801248,-1172310475,149510,-34479,-26631,-34764
328801806,-1172308927,149840,-33443,-26298,-43277
328802517,-1172306824,149940,-37352,-32980,-32573
328803150,-1172305008,150500,-37873,-32757,-33977
328803797,-1172303289,150780,-38299,-34548,-38139
328804360,-1172301786,150990,-39364,-36895,-37627
328804277,-1172300277,150940,-41841,-41329,-38089
328803497,-1172299632,151020,-40800,-41256,-39519
328802581,-1172300128,150520,-42211,-41063,-38149
328801717,-1172301662,149670,-38260,-40203,-40506
328800911,-1172303677,149350,-41826,-41951,-41881
328800105,-1172305883,149760,-40462,-39056,-35298
328799461,-1172307672,149400,-40590,-27112,-33555
328798914,-1172309271,150110,-36982,-25838,-38990
328798210,-1172311353,150270,-29903,-29761,-28184
328797640,-1172313123,150540,-30946,-27700,-26722
328797136,-1172314648,150590,-38326,-27836,-29118
328796450,-1172316267,150400,-25868,-28722,-38934
328795667,-1172317424,149990,-24152,-30661,-37685
328794799,-1172317377,150820,-25236,-33532,-37931
328794153,-1172316666,151290,-32909,-38950,-40294
328793954,-1172315526,151340,-31491,-33638,-42154
328794267,-1172314173,151170,-28580,-31551,-42476
328794967,-1172312579,150470,-24828,-29503,-41337
328795651,-1172310993,149980,-26282,-27714,-39201
328796279,-1172309341,149320,-28538,-25039,-33403
328797102,-1172307289,149680,-31878,-25775,-29550
328797754,-1172305651,150020,-31983,-26454,-33191
328798340,-1172304158,150130,-38103,-27918,-33935
328798859,-1172302600,150000,-36234,-30153,-34925
328799515,-1172300622,149550,-39586,-34267,-37955
328800258,-1172298443,149130,-39941,-38709,-41643
328800547,-1172298040,149670,-38304,-40810,-38573
328800341,-1172299207,149600,-41285,-36376,-41430
328799970,-1172301005,148720,-38895,-39498,-38655
328799674,-1172302725,148690,-40847,-40602,-41663
328799437,-1172305161,149380,-40159,-38138,-35044
328799104,-1172307778,149280,-40621,-28044,-34578
328798841,-1172310234,149370,-35039,-26236,-34809
328798548,-1172312815,149470,-29391,-28243,-25350
328798252,-1172315084,149220,-28846,-28014,-26657
328798029,-1172316746,149570,-27752,-31531,-27943
328797922,-1172317244,148070,-28027,-35226,-29765
328797980,-1172317348,144170,-26406,-30369,-32160
328798002,-1172317344,138640,-24963,-30291,-32099
328797984,-1172317289,134120,-23538,-34261,-31408
328797967,-1172317281,129250,-25344,-28860,-33029
328797976,-1172317317,124240,-24395,-33054,-34094
328797965,-1172317350,118750,-28682,-35782,-40119
328797949,-1172317301,115990,-25201,-39561,-37041
328797943,-1172317297,115840,-23590,-36654,-38678
328797932,-1172317293,115030,-25591,-37657,-38187
328797948,-1172317326,114500,-23531,-36798,-40713
328797936,-1172317316,113860,-24486,-38592,-41278
328797943,-1172317348,112520,-26268,-38967,-35614
328797948,-1172317331,110960,-26376,-41032,-39282
328797955,-1172317334,108930,-32001,-39544,-41277
328797953,-1172317303,107250,-34305,-41830,-41320
328797948,-1172317329,105710,-41965,-41301,-40728
328797963,-1172317316,105070,-39133,-43956,-44450
328797964,-1172317320,105220,-41919,-43509,-44888
328797942,-1172317337,105060,-38137,-44178,-44204
328797929,-1172317355,105230,-35999,-40982,-43653
328797933,-1172317358,105210,-32703,-42430,-44280
328798026,-1172317763,105390,-34036,-42916,-44666
328798083,-1172318328,105900,-39390,-43342,-44871
328798167,-1172318846,106080,-42048,-42125,-43778
328798301,-1172319360,105260,-37765,-41913,-43625
328798264,-1172319455,103840,-39351,-40646,-42787
328798234,-1172319537,104450,-41290,-42923,-43639
328798236,-1172319575,103150,-41898,-40329,-43607
328798192,-1172319608,103060,-41539,-40167,-44064
328798166,-1172319590,103600,-41533,-40866,-44102
328798154,-1172319604,103950,-41623,-42309,-44678
328798154,-1172319602,103790,-42123,-42560,-43525
328798157,-1172319585,103650,-40574,-42216,-42746
328798166,-1172319574,104170,-42758,-41921,-43117
328798123,-1172319560,105040,-42055,-41058,-42719
328798091,-1172319548,106180,-41113,-41070,-42337
328798066,-1172319557,106640,-37821,-38804,-39559
328798033,-1172319563,106670,-47507,-47424,-49724
328798024,-1172319560,106530,-42561,-44852,-46310
328798015,-1172319554,106620,-38103,-37360,-38390
328798006,-1172319553,106780,-37106,-40954,-41916
328797957,-1172319553,107930,-39233,-37230,-40735
