330670726,-1171029172,105260,-33487,-39076,-38966
330670730,-1171029173,105140,-44546,-45314,-44546
330670732,-1171029178,105110,-49141,-49043,-48969
330670594,-1171028918,106790,-51384,-52736,-47822
330670503,-1171028451,107940,-52529,-52688,-47029
330670607,-1171028412,107330,-48373,-49153,-46223
330670645,-1171028446,107180,-49835,-49905,-47245
330670667,-1171028453,106940,-50270,-49773,-47583
330670693,-1171028465,106590,-50611,-51081,-46302
330670687,-1171028447,107310,-47277,-49780,-45384
330670666,-1171028429,108060,-46223,-46989,-37368
330670719,-1171028236,119210,-45968,-39059,-28567
330671191,-1171027986,141650,-47256,-45817,-33771
330671859,-1171027252,146530,-47962,-28108,-37027
330672457,-1171027250,147230,-46714,-29156,-34265
330673217,-1171027915,149500,-47545,-30288,-32966
330674062,-1171028893,152010,-46189,-34777,-37358
330674963,-1171029853,153500,-46038,-40074,-43617
330676001,-1171030978,155090,-45890,-46403,-45792
330676530,-1171031855,155550,-46983,-46465,-42860
330676626,-1171031493,155420,-46564,-46594,-47458
330676712,-1171030324,155310,-47336,-41506,-47256
330676762,-1171028875,154920,-46745,-40525,-40320
330676784,-1171027343,154520,-46654,-36914,-37595
330676668,-1171025233,154030,-46375,-38708,-39112
330676588,-1171022721,153610,-45664,-43429,-46327
330676489,-1171020999,153910,-46582,-43061,-46349
330676426,-1171019350,154080,-47584,-44786,-47102
330676360,-1171017533,153880,-50517,-44507,-49973
330676298,-1171015715,153660,-47175,-47448,-47679
330676222,-1171014051,153440,-46139,-45493,-47510
330676190,-1171012240,153150,-46280,-47374,-47698
330676153,-1171010439,152900,-47792,-48498,-47752
330676094,-1171008478,152690,-45802,-47873,-46721
330676052,-1171004557,152700,-46411,-46993,-46481
330675990,-1171003293,152790,-47215,-47260,-47960
330674881,-1171002875,151020,-47042,-48273,-48785
330673328,-1171002970,149510,-47915,-48910,-48587
330671988,-1171002960,148880,-46580,-47918,-47522
330670608,-1171002982,148840,-46855,-49177,-48659
330669161,-1171002925,148640,-48823,-48239,-49378
330668216,-1171003041,148710,-46146,-45849,-46616
330667802,-1171003578,149860,-46213,-46779,-46054
330667756,-1171005191,149930,-48467,-48485,-49001
330667884,-1171007424,149240,-44210,-47014,-48336
330667952,-1171009314,149640,-40272,-47199,-48194
330668031,-1171011080,149240,-39407,-43660,-46778
330668099,-1171012708,149060,-39024,-43416,-44037
330668120,-1171014638,148260,-40541,-41481,-46215
330668155,-1171016201,148530,-42624,-40666,-46573
330668216,-1171017936,147890,-45823,-39696,-45570
330668267,-1171019578,148100,-45601,-40836,-45354
330668331,-1171021274,148610,-46305,-40028,-35364
330668384,-1171023118,148450,-45527,-38283,-33678
330668469,-1171024824,148560,-50181,-40069,-36936
330668451,-1171026841,147410,-48235,-38862,-46138
330668529,-1171028850,147860,-47751,-38781,-46533
330668552,-1171030431,147550,-45686,-45154,-40706
330668089,-1171031415,148890,-49800,-48381,-39426
330667191,-1171031822,149240,-46808,-45208,-46611
330665989,-1171031827,149600,-46768,-48103,-48126
330664747,-1171031674,149840,-47636,-48180,-46590
330663339,-1171031535,149740,-47488,-45304,-47652
330661851,-1171031462,149470,-47104,-49375,-48783
330660409,-1171030746,148420,-46318,-47117,-47864
330660141,-1171029638,149580,-45558,-46536,-48995
330660148,-1171028156,150210,-47915,-46400,-45090
330660245,-1171026404,150460,-46888,-45706,-46410
330660292,-1171024730,150540,-45729,-46850,-45240
330660277,-1171022671,150450,-45845,-47150,-45541
330660203,-1171021056,150680,-45454,-46391,-46082
330660162,-1171019213,151170,-44931,-46643,-42370
330660123,-1171017571,151330,-45626,-45636,-43332
330660088,-1171015916,151390,-43201,-46420,-43732
330660032,-1171014317,151650,-35102,-46930,-40670
330659983,-1171012310,151850,-30910,-46706,-42661
330659954,-1171010529,151790,-30005,-46001,-41591
330659909,-1171008840,151660,-32926,-46560,-44413
330659864,-1171007230,151600,-36636,-45814,-46978
330659808,-1171005538,151530,-40788,-46192,-46430
330659751,-1171003765,151720,-46736,-47296,-44351
330659758,-1171002703,151570,-46975,-47469,-47686
330660386,-1171004690,147200,-46405,-44840,-47151
330661159,-1171007829,142090,-41554,-48290,-48372
330662042,-1171010651,140310,-27834,-46063,-46956
330662534,-1171012232,140460,-29956,-45466,-46812
330663004,-1171013863,139030,-34296,-45758,-48200
