330671335,-1171028815,103580,-36572,-39692,-37039
330671341,-1171028813,103450,-45351,-46111,-46143
330671347,-1171028804,103360,-47747,-48505,-50227
330671355,-1171028790,103200,-47201,-48876,-49708
330671350,-1171028785,102980,-47051,-48372,-49630
330671350,-1171028802,102850,-47456,-48666,-50255
330671350,-1171028804,102840,-48683,-48825,-48786
330671349,-1171028804,102830,-48027,-48212,-50093
330671335,-1171028813,103090,-49081,-50538,-49542
330671330,-1171028839,103540,-46625,-45370,-48340
330671378,-1171028832,116700,-45555,-46657,-47744
330671456,-1171028390,131230,-46840,-46028,-46729
330671031,-1171027702,139590,-45980,-46133,-48009
330670981,-1171027800,140050,-46466,-47356,-49140
330670986,-1171027218,141100,-46548,-47363,-47666
330670729,-1171026132,142440,-45438,-45508,-48836
330670065,-1171023758,144410,-45580,-47345,-46921
330669577,-1171021759,145280,-45520,-46953,-48457
330669146,-1171019731,146890,-44755,-46936,-49477
330668744,-1171017938,148240,-46754,-47150,-47246
330668208,-1171015386,150130,-48020,-47500,-38395
330667889,-1171013821,150870,-46473,-45644,-34118
330667477,-1171012036,151570,-46179,-46293,-30150
330667128,-1171010511,152260,-44874,-46956,-30111
330666168,-1171008573,152640,-44044,-45289,-33288
330665036,-1171007984,151790,-41450,-43725,-35267
330663846,-1171007641,151930,-42599,-46265,-39346
330663178,-1171007445,152150,-34896,-42605,-40230
330662742,-1171007456,152330,-34259,-42707,-38840
330663453,-1171008305,153130,-35297,-44945,-32488
330664397,-1171009226,153020,-37789,-45635,-28534
330665362,-1171010106,151840,-42283,-43876,-30848
330666065,-1171010560,152560,-45493,-44560,-36734
330665437,-1171010335,153410,-43215,-45787,-31854
330664396,-1171010017,153620,-41356,-46510,-32881
330663084,-1171009659,153910,-32576,-45467,-37859
330660671,-1171009057,153280,-31165,-44971,-45255
330659330,-1171008712,153620,-35118,-44110,-41124
330657975,-1171008636,153730,-35516,-45094,-39875
330656606,-1171008775,153540,-35854,-43611,-39005
330654567,-1171009262,152540,-44093,-45199,-41727
330653893,-1171009400,152470,-45314,-45249,-44832
330653975,-1171009569,153140,-43866,-47130,-47374
330654898,-1171009974,153090,-44187,-47625,-46405
330657084,-1171010520,153440,-38193,-47224,-43897
330658580,-1171010867,153370,-33753,-46068,-43071
330661155,-1171011529,152890,-30801,-46928,-49057
330663058,-1171012009,153090,-36578,-47070,-34418
330664463,-1171012313,152980,-41232,-45212,-26551
330665391,-1171012598,152200,-41692,-46381,-25543
330665226,-1171013444,151720,-46482,-47610,-30089
330664493,-1171014001,152400,-42510,-44833,-41557
330663428,-1171014201,151720,-34644,-43628,-38284
330661528,-1171013651,153060,-29864,-44002,-40280
330660123,-1171013172,153310,-27203,-44257,-46913
330658786,-1171012750,153120,-29896,-45085,-46887
330656395,-1171012154,152430,-39234,-42177,-46426
330654942,-1171011865,152590,-39850,-40069,-47075
330653590,-1171011576,153240,-42860,-43006,-46319
330652425,-1171011445,153240,-44414,-43470,-36867
330651287,-1171012639,152690,-44930,-43055,-46954
330651320,-1171013139,152580,-44009,-44537,-46738
330652386,-1171013667,153470,-46411,-43129,-47626
330653948,-1171014032,154140,-45306,-43269,-48145
330656363,-1171014446,152960,-39188,-44316,-45290
330657672,-1171014767,152130,-33907,-44906,-40359
330659286,-1171015218,152760,-33082,-47327,-42754
330660865,-1171015539,153380,-33302,-45518,-33750
330662466,-1171015873,153180,-45632,-47019,-31222
330663756,-1171016202,153360,-44767,-43684,-30499
330664172,-1171016602,153260,-43802,-43411,-30557
330663946,-1171017542,152800,-38449,-46188,-32533
330663033,-1171018040,153470,-35848,-44169,-29912
330660995,-1171017797,153610,-33987,-44433,-31129
330659524,-1171017260,153850,-34602,-44496,-33093
330657876,-1171016684,153780,-34793,-43418,-39404
330655757,-1171016075,153520,-36555,-42894,-42008
330654462,-1171015633,152920,-39398,-40180,-44987
330653125,-1171015227,152770,-41834,-40330,-44692
330651798,-1171014971,153480,-42397,-39134,-37479
330650031,-1171015604,154350,-41880,-43078,-40626
330649425,-1171016544,153980,-43898,-41193,-48447
330649672,-1171017157,154560,-47156,-40892,-44996
330651353,-1171017654,154150,-45026,-46066,-47057
330653513,-1171018029,153620,-45208,-45988,-41928
330655323,-1171018482,152970,-41403,-45149,-39093
330656886,-1171018894,153010,-39338,-45366,-35027
330658337,-1171019240,153620,-40256,-46224,-34325
330660575,-1171019619,154130,-41257,-44455,-32160
330661998,-1171019950,154030,-44044,-43477,-33207
330662902,-1171020454,153860,-44835,-43664,-34684
330662836,-1171021454,153480,-40529,-44978,-34607
330661372,-1171022159,153440,-41469,-45967,-39383
330660107,-1171021959,154480,-42538,-45592,-38121
330658768,-1171021500,155250,-38567,-44774,-32834
330657477,-1171020989,154680,-38961,-44797,-34255
330655808,-1171020413,154080,-43771,-44397,-36319
330653289,-1171019837,153980,-44570,-43512,-40428
330651770,-1171019448,153660,-44020,-40784,-44347
330650230,-1171019063,153580,-43859,-33649,-44991
330648293,-1171019299,154810,-43575,-44118,-47117
330647713,-1171020283,154450,-44559,-32464,-43214
330648729,-1171021179,155380,-41724,-33959,-45441
330650710,-1171021508,154820,-43641,-44116,-45605
330652721,-1171021932,153900,-46586,-46586,-40261
330655018,-1171022502,154280,-45435,-44856,-39218
330656887,-1171023018,153480,-43237,-46258,-36348
330658169,-1171023346,153920,-45535,-45455,-47250
330658787,-1171023466,155220,-44892,-45323,-39786
330657698,-1171023558,155660,-43644,-44995,-42874
330655707,-1171023793,156580,-43964,-42611,-47639
330654024,-1171024003,155610,-41156,-44348,-37792
330652504,-1171023883,155270,-44511,-45549,-43137
330650486,-1171023486,155100,-44365,-44155,-42808
330649185,-1171023038,155360,-44614,-34941,-44445
330647946,-1171022667,155300,-44331,-41609,-47757
330646240,-1171023332,154960,-45497,-37040,-39713
330645903,-1171024234,155490,-44983,-29350,-41743
330646455,-1171024699,155820,-42424,-28084,-39225
330647286,-1171025021,155740,-44430,-29442,-43766
330648859,-1171025647,155160,-46901,-39329,-42629
330650912,-1171026311,153630,-47554,-46325,-43268
330653170,-1171027051,152300,-44361,-44912,-36930
330655679,-1171027881,150070,-44774,-45632,-38658
330658495,-1171028583,147290,-43021,-45026,-36593
330660988,-1171028938,145250,-42909,-45206,-38189
330664003,-1171029414,142030,-44162,-44213,-40799
330666349,-1171029871,139280,-42565,-42418,-45716
